locationID,decimalLongitude_x,decimalLatitude_x,coordinateUncertaintyInMeters,continent,country,stateProvince,county,locality ,georeferenceRemarks
70226,-119.85792,34.50888,,North America,USA,California,Santa Barbara,2 mi E of Brush Peak on Camino Cielo ,Based on BRUSH PEAK
70228,-119.82459,34.51166,,North America,USA,California,Santa Barbara,"Just N of Camino Cielo above old Yogi residence W of San Marcos Pass, just S of r in Brush Peek ",Based on SAN MARCOS PASS
70231,-120.0432,34.46333,,North America,USA,California,Santa Barbara,On crest between Las Yeguas canyon and Canada del Capitan,Based on CAPITAN
70240,-120.22611,34.47194,,North America,USA,California,Santa Barbara,"Santa Ynez range Gaviota Pass In massive sandstone beds outcropping on W side of Gaviota Creek Canyon, about 100 ft below southernmost bridge over Gaviota creek, and about 15 mi from mouth of Gaviota Creek",Based on (g1)Gaviota Creek
70241,-120.23571,34.5286,,North America,USA,California,Santa Barbara,Near top of hill E of Las Cruces on wagon road running up nose of hill about 1/4 mi E of Las Cruces ,Based on LAS CRUCES
70242,-120.34181,34.48605,,North America,USA,California,Santa Barbara,Ridge W of El Bulito Top of middle member ,
70243,-119.69821,34.42083,,North America,USA,California,Santa Barbara,On top of ridge N of head of Canada Omentero,
70244,-120.40771,34.58407,,North America,USA,California,Santa Barbara,"On N side of El Jaro Creek, 2 mi E, 07 mi N of BM 603 ",Based on EL JARO CREEK->snapped to El Jaro Creek
70248,-119.71264,34.49444,,North America,USA,California,Santa Barbara,"Santa Ynez Mtns. On divide between W branch of Agua Caliente Creek and the most E branch of the Hollister Creek, 1/4 mi S of the grant line UC loc B6995",Based on SANTA YNEZ MOUNTAINS
70254,-119.82459,34.51166,,North America,USA,California,Santa Barbara,Along Camino Cielo Rd W of San Marcos Pass at Sacate Coldwater  contact ,Based on SAN MARCOS PASS
70256,-120.24583,40.98722,,North America,USA,California,Santa Barbara," 1/4 mi above Cold Spring Tavern, San Marcos Rd ",Based on (g1)Cold Spring
70257,-119.82459,34.51166,,North America,USA,California,Santa Barbara,Along Camino Cielo W of San Marcos Pass at Sacate-Coldwater contact Boulders along road which have fallen from face of road-cut,Based on SAN MARCOS PASS
70258,-120.18715,34.46976,,North America,USA,California,Santa Barbara,"From the Turitella variata zone, 150 ft stratigraphically below base of Sespe Fm, on ridge W of Canada San Onofre, 1 mi N of Southern Pacific RR",Based on SAN ONOFRE->snapped to Canada San Onofre
70264,-120.67493,38.73824,,North America,USA,California,Santa Barbara,N of Camino Cielo on crest of ridge due S of e in los Padres ,Based on CAMINO
70266,-120.33293,34.46249,,North America,USA,California,Santa Barbara,"Third ridge W of Arroyo el Bulito, about 700 ft N of Vaqueros-Rincon shale contact ",Based on ARROYO EL BULITO
70269,-119.91736,34.43249,,North America,USA,California,Santa Barbara,"In creek bottom of Tecolote Canyon, stratigraphically above Sacate contact ",Based on TECOLOTE CANYON
70322,-120.983234,36.161533,969,North America,USA,California,Monterey,Long Valley,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
70348,-124.198119,43.382115,12308,North America,USA,Oregon,,"Coos Bay, S of Fossil Rock 1/4 mi S of Coos Conglomerate is a 2nd conglomerate similar to the Coos conglomerate. This locality is that second conglomerate",
70374,-124.070599,44.581377,524,North America,USA,Oregon,Lincoln ,2 mi S of entrance to Yaquina Bay,
70384,-122.27247,38.095476,3250,North America,USA,California,Solano,"In the San Francisco Bay area, on top of rock deposits called EOCENE, Mare Island","Marker in middle of known Eocene deposits on Mare Island, Solano County. Uncertainty radius encompasses all Eocene deposits."
70406,-118.929419,35.540825,270,North America,USA,California,Kern,"Glide Property  (owned by Mrs Williams, Berkeley)",Standard uncertainty of 270 meters based on GeoLocate error measurement for one half two quarter sections.
70407,-124.190289,41.744838,1110,North America,USA,California,Del Norte,Crescent City wharf,Uncertainty radius encompasses entire harbor.
70408,-123.271783,39.703819,80,North America,USA,California,Mendocino,"From layer over coal, Mendocino Coal Mine 4 mi E of Dos Rios. The mine is on the middle fork of the Eel River at the mouth of Salt Creek",Uncertainty radius encompasses entire mine.
70409,-120.327363,36.289154,969,North America,USA,California,Fresno,2.5 mi NE of Oil City ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
70410,-117.068159,35.041176,550,North America,USA,California,San Bernardino,"W end of Barstow Hills, 7 mi N of Barstow  Lake Bed Horizon  in the canyon next S from Pirie Canyon",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
70413,-117.077058,35.041306,550,North America,USA,California,San Bernardino,"Rainbow Basin, Barstow Hills, 7 mi N of Barstow, NW corner",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
70417,-117.068159,35.041176,550,North America,USA,California,San Bernardino,"W end of Barstow Hills, 7 mi N of Barstow  Lake Bed Horizon  in the canyon next S from Pirie Canyon",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
70419,-124.199758,40.621397,3000,North America,USA,California,Humboldt,"Eel River, 16 km N of Scotia",Large uncertainty due to vauge desciption
70420,-124.262914,40.448607,3000,North America,USA,California,Humboldt,"N side of hill 24 km due S of Ferndale, landslide",Large uncertainty due to vauge desciption
70421,-124.088076,40.501703,200,North America,USA,California,Humboldt,"E bank of Eel River N of Nanning Creek, 2 km N of Scotia",
70422,-122.732804,38.885936,600,North America,USA,California,Sonoma,"Clay-shale and soft fossiliferous sandstone in canyon about 2.1 mi N, 26 degrees E of Elmore School, and 2.5 miles southeast of Mountain School Rd.  CAS loc #415",Marker placed 2.5 mi. SE of Mountain School and 2.1 mi. at a bearing of 26 degrees from Elmore School. Uncertainty radius encompasses entire canyon.
70427,-122.653641,38.286975,800,North America,USA,California,Sonoma,"In green clay beds, immediately above conglomerate in Haggin Creek, about 200 ft below bridge, 1 mi SE of Penn Grove. CAS loc # 417",Interpreted to be a Penngrove locality. Haggin Creek interpreted to be Willow Creek. Marker placed about 1 mi. SE of Penngrove in Willow Creek. Uncertainty radius encompasses surrounding area.
70441,-117.11029,32.536263,60,North America,USA,California,San Diego,"2400 ft E and 1350 ft S of the NE corner of Sec. 8, San Bernadino Base Meridian ",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
70607,-121.006903,35.755322,969,North America,USA,California,Monterey,Lynch's Mt (Tierra Redondo),Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
70608,-119.05927,34.35417,,North America,USA,California,Ventura,2 mi SW of Santa Paula ,Based on SANTA PAULA
70609,-119.0176,34.33333,,North America,USA,California,Ventura,"Massive buff sandstone near the base of Vaqueros Fm at W end of South Mountain, S of Santa Paula",Based on SOUTH MOUNTAIN
70610,-117.83672,33.61169,,North America,USA,California,Orange,"Soft sandstone medial in the Vaqueros section exposed in a cliff at the S end of the long N-S ridge which ends about 15 mi NE of Abalone Point, San Joaquin hills UC loc 543",Based on SAN JOAQUIN HILLS
70700,-118.02396,34.01001,,North America,USA,California,Los Angeles,"Rose Hills Memorial Park, between Hacienda Heights and Montebello, on NW slope of Workman Hill",Based on ROSE HILLS MEMORIAL PARK
70770,-123.064594,38.319406,2500,North America,USA,California,Sonoma,"Near W side of Bodega Bay, shell mound.",Marker placed in midpoint of Bodega Head. Uncertainty radius encompasses entire stretch of land.
70828,-118.888124,35.52816,60,North America,USA,California,Kern,300' S and 300' E of NE corner of section 6 ,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
70829,-124.093328,43.185014,37667,North America,USA,Oregon,Coos,Coos Co.,
70860,-118.79704,34.38916,,North America,USA,California,Ventura,"Torrey Canyon, N side of Torry Hill, 1/2 mi W of Union Oil Company;  strata dip N15 degrees",Based on TORREY CANYON
70861,-117.54255,33.75002,,North America,USA,California,Orange ,Santa Ana Mountains,Based on SANTA ANA MOUNTAINS
70864,-117.54255,33.75002,,North America,USA,California,Orange,Santa Ana Mountains,Based on SANTA ANA MOUNTAINS
70865,-117.54255,33.75002,,North America,USA,California,Orange,Santa Ana Mountains,Based on SANTA ANA MOUNTAINS
70866,-117.54255,33.75002,,North America,USA,California,Orange,Santa Ana Mountains,Based on SANTA ANA MOUNTAINS
70872,-117.54255,33.75002,,North America,USA,California,Orange,Santa Ana Mountains,Based on SANTA ANA MOUNTAINS
70873,-117.54255,33.75002,,North America,USA,California,Orange,"Trabuco Canyon, Santa Ana Mountains; locality 100",Based on SANTA ANA MOUNTAINS
70880,-118.47247,34.36068,270,North America,USA,California,Los Angeles,From hillside on NW side of stream about 200 yards upstream from point where contact of Pico Fm and basement cross the stream From 0' to 25' above base of Pico Fm In association with numerous molluscs and A fernandoensis ,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
70882,-123.044112,44.039624,139,North America,USA,Oregon,Lane,"Judkin's Point RR cut, about 1/2 mile west of BM 447 on main line of SPRR.  In cut below cemetary. Eugene.",
70904,-118.50592,34.36417,,North America,USA,California,Los Angeles,"Elsmere Canyon near Union Oil Co's wells, 25 mi SE of Newhall",Based on ELSMERE CANYON
70909,-123.278954,46.968055,1000,North America,USA,Washington,Grays Harbor,,[Remarks: Plotted at dam on Porter Creek according to Lat/Long information from UWBM 364]
70911,-122.501078,47.591314,2000,North America,USA,Washington,Kitsap,,[Remarks: Plotted on beach at south side entrance of Blakely Harbor near Restoration Point]
70913,-123.030736,46.750179,1000,North America,USA,Washington,Lewis,Chehalis River NW of mouth of Lincoln Creek ,[Remarks: Plotted just NW of mouth of Lincoln Creek]
70916,-123.970727,48.164139,500,North America,USA,Washington,Clallam,,Marker placed .75 mi W of Twin. Uncertainty radius accounts for error in measurement.
70917,-122.419851,47.575931,1000,North America,USA,Washington,King,,[Remarks: Plotted at Alki Point on Puget Sound]
70918,-123.254975,46.853228,2000,North America,USA,Washington,Grays Harbor,,[Remarks: Plotted approximately 1 mile W of Oakville along Northern Pacific Railway.]
70930,-123.191146,45.854729,2360,North America,USA,Oregon,Columbia,,
70939,-123.309449,46.934994,1000,North America,USA,Washington,Grays Harbor,,[Remarks: Plotted at Porter Bluff according to Lat/Long information from UWBM A0054]
70940,-123.039195,44.046236,8513,North America,USA,Oregon,,Bluffs along Willamette R. for 1/2 mi. Springfield.,
70950,-124.345673,43.346222,301,North America,USA,Oregon,Coos,"Sea cliff at Tunnel Point, W of Coos Bay",
70957,-123.176887,45.456006,3101,North America,USA,Oregon,Washington,,
70964,-123.917063,48.159499,2000,North America,USA,Washington,Clallam,,Marker placed 1.75 E of Twin along shore. Uncertainty radius encompasses entire length of shoreline mentioned in description.
70968,-123.174634,45.450037,1296,North America,USA,Oregon,Washington,"Lower Astoria, Purdy Quarry, Tualatin Canyon, Gaston",
70991,-124.397462,43.193135,1063,North America,USA,Oregon,Coos,,
71009,-123.970475,44.576184,3036,North America,USA,Oregon,Lincoln ,"On Corvallis & Eastern RR between Rocky Pt and Oysterville, Yaquina Bay ",
71010,-123.609311,46.356218,5000,North America,USA,Washington,Wahkiakum,Bluffs on Gray's River ,[Remarks: Plotted at Grays River]
71015,-122.419851,47.575931,1000,North America,USA,Washington,King,"Alki Point, Puget Sound, Seattle ",[Remarks: Plotted at Alki Point on Puget Sound]
71061,-122.589013,40.477082,3400,North America,USA,California,Shasta,Huling Creek ,Uncertainty radius encompasses entire creek.
71062,-122.589013,40.477082,3400,North America,USA,California,Shasta,Huling Creek,Uncertainty radius encompasses entire creek.
71086,-117.54255,33.75002,,North America,USA,California,Orange,Santa Ana Mountains Near Peter's Canyon,Based on SANTA ANA MOUNTAINS
71437,-118.291,33.735,,North America,USA,California,Los Angeles,San Pedro 2nd St between Mesa St and Pacific Ave Palos Verdes Sand (1st terrace deposits) unconformably overlying Pleistocene Timms Point Silt and Lomita Marl,Based on (g1)San Pedro
71455,-118.37056,33.77361,,North America,USA,California,Los Angeles,"In dry gully to ocean, S from Palos Verdes Dr shoreward on dirt road opposite one street E of Dauntless Dr. Gully starts at BM 332 2nd terrace on S side of Palos Verdes Hills 2nd terrace deposits, possibly equivalent to Palo Verde Sand ",Based on (g1)Palos Verdes
71462,-118.2790104,33.73100041,100,North America,USA,California,Los Angeles,"San Pedro, Timms Point between Timms Way and Harbor Blvd opposite 13th St ",
71468,-118.291,33.735,,North America,USA,California,Los Angeles,San Pedro; John S Gibson Blvd E of Gibson Police Station near Harbor Fwy and Gaffey St. ,Based on (g1)San Pedro
71479,-120.505606,36.024834,270,North America,USA,California,Fresno,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
71481,-120.440904,36.16011,270,North America,USA,California,Fresno,Lower level of Coal Mine Canyon,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
71482,-120.077861,36.015675,140,North America,USA,California,Kings,Below S side of Skyline Rd ,Standard uncertainty of 140 meters based on GeoLocate error measurement for three quarter sections.
71483,-120.34172,36.323524,550,North America,USA,California,Fresno,In sandstone in E bank of canyon at point where road intersects the stream bed,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
71484,-120.048844,36.016949,140,North America,USA,California,Kings,"On hillside about 200' above road, near 3-way road intersection",Standard uncertainty of 140 meters based on GeoLocate error measurement for three quarter sections.
